Variable,Min,Max,Mean,Shape,Graphs
variable_2957,2.0,2.0,2.0,"(1,)",graph
variable_2958,4.0,4.0,4.0,"(1,)",graph
variable_2959,-40522584.38708154,-40522584.38708154,-40522584.38708154,"(1,)",graph
variable_2960,-108276561.602299,108276561.602299,867331.2144041206,"(12, 12)",graph
variable_2961,-414000000000.0,-414000000000.0,-414000000000.0,"(1,)",graph
variable_2962,-162090337.54832616,-162090337.54832616,-162090337.54832616,"(1,)",graph
variable_2963,2.0,2.0,2.0,"(1,)",graph
variable_2964,4.0,4.0,4.0,"(1,)",graph
variable_2965,-40522584.38708154,-40522584.38708154,-40522584.38708154,"(1,)",graph
variable_2966,-108276561.602299,108276561.602299,585924.3783827208,"(12, 12)",graph
variable_2967,828000000000.0,828000000000.0,828000000000.0,"(1,)",graph
variable_2968,324180675.0966523,324180675.0966523,324180675.0966523,"(1,)",graph
variable_2969,3.0,3.0,3.0,"(1,)",graph
variable_2970,8.0,8.0,8.0,"(1,)",graph
variable_2971,40522584.38708154,40522584.38708154,40522584.38708154,"(1,)",graph
variable_2972,-108276561.602299,108276561.602299,867331.2144041206,"(12, 12)",graph
variable_2973,414000000000.0,414000000000.0,414000000000.0,"(1,)",graph
variable_2974,162090337.54832616,162090337.54832616,162090337.54832616,"(1,)",graph
variable_2975,2.0,2.0,2.0,"(1,)",graph
variable_2976,4.0,4.0,4.0,"(1,)",graph
variable_2977,40522584.38708154,40522584.38708154,40522584.38708154,"(1,)",graph
variable_2978,-108276561.602299,108276561.602299,1148738.05042552,"(12, 12)",graph
variable_2979,414000000000.0,414000000000.0,414000000000.0,"(1,)",graph
variable_2980,162090337.54832616,162090337.54832616,162090337.54832616,"(1,)",graph
variable_2981,2.0,2.0,2.0,"(1,)",graph
variable_2982,4.0,4.0,4.0,"(1,)",graph
variable_2983,40522584.38708154,40522584.38708154,40522584.38708154,"(1,)",graph
variable_2984,-108276561.602299,108276561.602299,1430144.8864469198,"(12, 12)",graph
variable_2985,26000000000.0,26000000000.0,26000000000.0,"(1,)",graph
variable_2986,20359172.83215691,20359172.83215691,20359172.83215691,"(1,)",graph
variable_2987,10179586.416078456,10179586.416078456,10179586.416078456,"(1,)",graph
variable_2988,-108276561.602299,108276561.602299,1500836.4587807977,"(12, 12)",graph
variable_2989,276000000000.0,276000000000.0,276000000000.0,"(1,)",graph
variable_2990,108060225.03221744,108060225.03221744,108060225.03221744,"(1,)",graph
variable_2991,54030112.51610872,54030112.51610872,54030112.51610872,"(1,)",graph
variable_2992,-108276561.602299,108276561.602299,1876045.573475997,"(12, 12)",graph
variable_2993,276000000000.0,276000000000.0,276000000000.0,"(1,)",graph
variable_2994,108060225.03221744,108060225.03221744,108060225.03221744,"(1,)",graph
variable_2995,54030112.51610872,54030112.51610872,54030112.51610872,"(1,)",graph
variable_2996,-108276561.602299,108276561.602299,2251254.6881711967,"(12, 12)",graph
variable_2997,-108276561.602299,108276561.602299,1238190.078494158,"(20, 12, 12)",graph
variable_2998,0.0,2.0,0.6666666666666666,"(3,)","graph,sub"
variable_2999,0.0,0.0,0.0,"(3,)","graph,sub"
variable_3000,0.0,2.0,0.6666666666666666,"(3,)","graph,sub"
variable_3001,2.0,2.0,2.0,"(1,)",graph
variable_3002,0.0,1.0,0.3333333333333333,"(3,)",graph
variable_3003,0.0,0.0,0.0,"(1,)",graph
variable_3004,1.0,1.0,1.0,"(1,)",graph
variable_3005,0.0,0.0,0.0,"(1,)",graph
variable_3006,2.0,2.0,2.0,"(1,)",graph
variable_3007,0.0,0.0,0.0,"(1,)",graph
variable_3008,2.0,2.0,2.0,"(1,)",graph
variable_3009,1.0,1.0,1.0,"(1,)",graph
variable_3010,1.0,1.0,1.0,"(1,)",graph
variable_3011,0.5,0.5,0.5,"(1,)",graph
variable_3012,1.0,1.0,1.0,"(1,)",graph
variable_3013,0.0,0.0,0.0,"(3, 3)",graph
variable_3014,0.0,0.0,0.0,"(3, 3)",graph
variable_3015,0.0,1.0,0.6666666666666666,"(3, 3)",graph
variable_3016,0.0,1.0,0.3333333333333333,"(3, 3)",graph
variable_3017,-1.0,-1.0,-1.0,"(1,)",graph
variable_3018,-1.0,-1.0,-1.0,"(1,)",graph
variable_3019,-1.0,0.0,-0.6666666666666666,"(3, 3)",graph
variable_3020,0.0,0.0,0.0,"(1,)",graph
variable_3021,-1.0,0.0,-0.3333333333333333,"(3, 3)",graph
variable_3022,-0.0,-0.0,0.0,"(1,)",graph
variable_3023,-0.0,-0.0,0.0,"(1,)",graph
variable_3024,-0.0,-0.0,0.0,"(1,)",graph
variable_3025,-0.0,-0.0,0.0,"(3, 3)",graph
variable_3026,-1.0,-1.0,-1.0,"(1,)",graph
variable_3027,-0.0,-0.0,0.0,"(1,)",graph
variable_3028,-0.0,-0.0,0.0,"(1,)",graph
variable_3029,-0.0,-0.0,0.0,"(3, 3)",graph
variable_3030,-0.0,1.0,0.3333333333333333,"(3, 3)",graph
variable_3031,0.0,0.0,0.0,"(12, 12)",graph
variable_3032,0.0,1.0,0.020833333333333332,"(12, 12)",graph
variable_3033,0.0,1.0,0.041666666666666664,"(12, 12)",graph
variable_3034,0.0,1.0,0.0625,"(12, 12)",graph
variable_3035,0.0,1.0,0.08333333333333333,"(12, 12)",graph
variable_3036,0.0,1.0,0.04583333333333333,"(20, 12, 12)",graph
variable_3037,0.0,1.0,0.08333333333333333,"(12, 12)",graph
variable_3038,-40522584.38708154,54030112.51610872,3376882.032256795,"(12, 12)",graph
variable_3039,-40522584.38708154,54030112.51610872,10130646.096770385,"(12, 12)",graph
variable_3040,-40522584.38708154,54030112.51610872,5571855.353223712,"(20, 12, 12)",graph
variable_3041,0.0,4.0,1.3333333333333333,"(3,)","graph,sub"
variable_3042,0.0,2.0,0.6666666666666666,"(3,)","graph,sub"
variable_3043,0.0,2.0,0.6666666666666666,"(3,)","graph,sub,norm"
variable_3044,2.0,2.0,2.0,"(1,)","graph,norm"
variable_3045,0.003138451060936203,0.003138451060936203,0.003138451060936203,"(1,)",graph
variable_3046,0.00039152255446455597,0.00039152255446455597,0.00039152255446455597,"(1,)",graph
variable_3047,0.00039152255446455597,0.00039152255446455597,0.00039152255446455597,"(1,)",graph
variable_3048,0.0007830451089291119,0.0007830451089291119,0.0007830451089291119,"(1,)",graph
variable_3049,0.0,0.0,0.0,"(12, 12)",graph
variable_3050,69000000000.0,69000000000.0,69000000000.0,"(1,)",graph
variable_3051,216553123.204598,216553123.204598,216553123.204598,"(1,)",graph
variable_3052,108276561.602299,108276561.602299,108276561.602299,"(1,)",graph
variable_3053,0.0,108276561.602299,751920.566682632,"(12, 12)",graph
variable_3054,108276561.602299,108276561.602299,108276561.602299,"(1,)",graph
variable_3055,828000000000.0,828000000000.0,828000000000.0,"(1,)",graph
variable_3056,324180675.0966523,324180675.0966523,324180675.0966523,"(1,)",graph
variable_3057,3.0,3.0,3.0,"(1,)",graph
variable_3058,8.0,8.0,8.0,"(1,)",graph
variable_3059,40522584.38708154,40522584.38708154,40522584.38708154,"(1,)",graph
variable_3060,0.0,108276561.602299,1033327.4027040316,"(12, 12)",graph
variable_3061,414000000000.0,414000000000.0,414000000000.0,"(1,)",graph
variable_3062,162090337.54832616,162090337.54832616,162090337.54832616,"(1,)",graph
variable_3063,2.0,2.0,2.0,"(1,)",graph
variable_3064,4.0,4.0,4.0,"(1,)",graph
variable_3065,40522584.38708154,40522584.38708154,40522584.38708154,"(1,)",graph
variable_3066,0.0,108276561.602299,1314734.238725431,"(12, 12)",graph
variable_3067,414000000000.0,414000000000.0,414000000000.0,"(1,)",graph
variable_3068,162090337.54832616,162090337.54832616,162090337.54832616,"(1,)",graph
variable_3069,2.0,2.0,2.0,"(1,)",graph
variable_3070,4.0,4.0,4.0,"(1,)",graph
variable_3071,40522584.38708154,40522584.38708154,40522584.38708154,"(1,)",graph
variable_3072,0.0,108276561.602299,1596141.0747468306,"(12, 12)",graph
variable_3073,828000000000.0,828000000000.0,828000000000.0,"(1,)",graph
variable_3074,324180675.0966523,324180675.0966523,324180675.0966523,"(1,)",graph
variable_3075,3.0,3.0,3.0,"(1,)",graph
variable_3076,8.0,8.0,8.0,"(1,)",graph
variable_3077,40522584.38708154,40522584.38708154,40522584.38708154,"(1,)",graph
variable_3078,0.0,108276561.602299,1877547.9107682304,"(12, 12)",graph
variable_3079,-414000000000.0,-414000000000.0,-414000000000.0,"(1,)",graph
variable_3080,-162090337.54832616,-162090337.54832616,-162090337.54832616,"(1,)",graph
variable_3081,2.0,2.0,2.0,"(1,)",graph
variable_3082,4.0,4.0,4.0,"(1,)",graph
variable_3083,-40522584.38708154,-40522584.38708154,-40522584.38708154,"(1,)",graph
variable_3084,-40522584.38708154,108276561.602299,1596141.0747468306,"(12, 12)",graph
variable_3085,-414000000000.0,-414000000000.0,-414000000000.0,"(1,)",graph
variable_3086,-162090337.54832616,-162090337.54832616,-162090337.54832616,"(1,)",graph
variable_3087,2.0,2.0,2.0,"(1,)",graph
variable_3088,4.0,4.0,4.0,"(1,)",graph
variable_3089,-40522584.38708154,-40522584.38708154,-40522584.38708154,"(1,)",graph
variable_3090,-40522584.38708154,108276561.602299,1314734.238725431,"(12, 12)",graph
variable_3091,26000000000.0,26000000000.0,26000000000.0,"(1,)",graph
variable_3092,20359172.83215691,20359172.83215691,20359172.83215691,"(1,)",graph
variable_3093,10179586.416078456,10179586.416078456,10179586.416078456,"(1,)",graph
variable_3094,-40522584.38708154,108276561.602299,1385425.8110593094,"(12, 12)",graph
variable_3095,276000000000.0,276000000000.0,276000000000.0,"(1,)",graph
variable_3096,108060225.03221744,108060225.03221744,108060225.03221744,"(1,)",graph
variable_3097,54030112.51610872,54030112.51610872,54030112.51610872,"(1,)",graph
variable_3098,-40522584.38708154,108276561.602299,1760634.9257545087,"(12, 12)",graph
variable_3099,276000000000.0,276000000000.0,276000000000.0,"(1,)",graph
variable_3100,108060225.03221744,108060225.03221744,108060225.03221744,"(1,)",graph
variable_3101,54030112.51610872,54030112.51610872,54030112.51610872,"(1,)",graph
variable_3102,-40522584.38708154,108276561.602299,2135844.040449708,"(12, 12)",graph
variable_3103,108276561.602299,108276561.602299,108276561.602299,"(1,)",graph
variable_3104,-0.003138451060936203,-0.003138451060936203,-0.003138451060936203,"(1,)",graph
variable_3105,69000000000.0,69000000000.0,69000000000.0,"(1,)",graph
variable_3106,-216553123.204598,-216553123.204598,-216553123.204598,"(1,)",graph
variable_3107,-108276561.602299,-108276561.602299,-108276561.602299,"(1,)",graph
variable_3108,-108276561.602299,108276561.602299,1383923.4737670762,"(12, 12)",graph
variable_3109,-0.003138451060936203,-0.003138451060936203,-0.003138451060936203,"(1,)",graph
variable_3110,69000000000.0,69000000000.0,69000000000.0,"(1,)",graph
variable_3111,-216553123.204598,-216553123.204598,-216553123.204598,"(1,)",graph
variable_3112,-108276561.602299,-108276561.602299,-108276561.602299,"(1,)",graph
variable_3113,-108276561.602299,108276561.602299,1383923.4737670762,"(12, 12)",graph
variable_3114,108276561.602299,108276561.602299,108276561.602299,"(1,)",graph
variable_3115,-828000000000.0,-828000000000.0,-828000000000.0,"(1,)",graph
variable_3116,-324180675.0966523,-324180675.0966523,-324180675.0966523,"(1,)",graph
variable_3117,3.0,3.0,3.0,"(1,)",graph
variable_3118,8.0,8.0,8.0,"(1,)",graph
variable_3119,-40522584.38708154,-40522584.38708154,-40522584.38708154,"(1,)",graph
variable_3120,-108276561.602299,108276561.602299,1102516.6377456766,"(12, 12)",graph
variable_3121,414000000000.0,414000000000.0,414000000000.0,"(1,)",graph
variable_3122,162090337.54832616,162090337.54832616,162090337.54832616,"(1,)",graph
variable_3123,2.0,2.0,2.0,"(1,)",graph
variable_3124,4.0,4.0,4.0,"(1,)",graph
variable_3125,40522584.38708154,40522584.38708154,40522584.38708154,"(1,)",graph
variable_3126,-108276561.602299,108276561.602299,1383923.4737670762,"(12, 12)",graph
variable_3127,-828000000000.0,-828000000000.0,-828000000000.0,"(1,)",graph
variable_3128,-324180675.0966523,-324180675.0966523,-324180675.0966523,"(1,)",graph
variable_3129,3.0,3.0,3.0,"(1,)",graph
variable_3130,8.0,8.0,8.0,"(1,)",graph
variable_3131,-40522584.38708154,-40522584.38708154,-40522584.38708154,"(1,)",graph
variable_3132,-108276561.602299,108276561.602299,1102516.6377456768,"(12, 12)",graph
variable_3133,-414000000000.0,-414000000000.0,-414000000000.0,"(1,)",graph
variable_3134,-162090337.54832616,-162090337.54832616,-162090337.54832616,"(1,)",graph
variable_3135,2.0,2.0,2.0,"(1,)",graph
variable_3136,4.0,4.0,4.0,"(1,)",graph
variable_3137,-40522584.38708154,-40522584.38708154,-40522584.38708154,"(1,)",graph
variable_3138,-108276561.602299,108276561.602299,821109.801724277,"(12, 12)",graph
variable_3139,-26000000000.0,-26000000000.0,-26000000000.0,"(1,)",graph
variable_3140,-20359172.83215691,-20359172.83215691,-20359172.83215691,"(1,)",graph
variable_3141,-10179586.416078456,-10179586.416078456,-10179586.416078456,"(1,)",graph
variable_3142,-108276561.602299,108276561.602299,750418.229390399,"(12, 12)",graph
variable_3143,414000000000.0,414000000000.0,414000000000.0,"(1,)",graph
variable_3144,162090337.54832616,162090337.54832616,162090337.54832616,"(1,)",graph
variable_3145,2.0,2.0,2.0,"(1,)",graph
variable_3146,4.0,4.0,4.0,"(1,)",graph
variable_3147,40522584.38708154,40522584.38708154,40522584.38708154,"(1,)",graph
variable_3148,-108276561.602299,108276561.602299,1031825.0654117984,"(12, 12)",graph
variable_3149,138000000000.0,138000000000.0,138000000000.0,"(1,)",graph
variable_3150,54030112.51610872,54030112.51610872,54030112.51610872,"(1,)",graph
variable_3151,27015056.25805436,27015056.25805436,27015056.25805436,"(1,)",graph
variable_3152,-108276561.602299,108276561.602299,1219429.622759398,"(12, 12)",graph
variable_3153,-414000000000.0,-414000000000.0,-414000000000.0,"(1,)",graph
variable_3154,-162090337.54832616,-162090337.54832616,-162090337.54832616,"(1,)",graph
variable_3155,2.0,2.0,2.0,"(1,)",graph
variable_3156,4.0,4.0,4.0,"(1,)",graph
variable_3157,-40522584.38708154,-40522584.38708154,-40522584.38708154,"(1,)",graph
variable_3158,-108276561.602299,108276561.602299,938022.7867379987,"(12, 12)",graph
variable_3159,138000000000.0,138000000000.0,138000000000.0,"(1,)",graph
variable_3160,54030112.51610872,54030112.51610872,54030112.51610872,"(1,)",graph
variable_3161,27015056.25805436,27015056.25805436,27015056.25805436,"(1,)",graph
variable_3162,-108276561.602299,108276561.602299,1125627.3440855984,"(12, 12)",graph
variable_3163,-0.003138451060936203,-0.003138451060936203,-0.003138451060936203,"(1,)",graph
variable_3164,69000000000.0,69000000000.0,69000000000.0,"(1,)",graph
variable_3165,-216553123.204598,-216553123.204598,-216553123.204598,"(1,)",graph
variable_3166,-108276561.602299,-108276561.602299,-108276561.602299,"(1,)",graph
variable_3167,-108276561.602299,108276561.602299,373706.7774029664,"(12, 12)",graph
variable_3168,-828000000000.0,-828000000000.0,-828000000000.0,"(1,)",graph
variable_3169,-324180675.0966523,-324180675.0966523,-324180675.0966523,"(1,)",graph
variable_3170,3.0,3.0,3.0,"(1,)",graph
variable_3171,8.0,8.0,8.0,"(1,)",graph
variable_3172,-40522584.38708154,-40522584.38708154,-40522584.38708154,"(1,)",graph
variable_3173,-108276561.602299,108276561.602299,92299.94138156685,"(12, 12)",graph
variable_3174,-414000000000.0,-414000000000.0,-414000000000.0,"(1,)",graph
variable_3175,-162090337.54832616,-162090337.54832616,-162090337.54832616,"(1,)",graph
variable_3176,2.0,2.0,2.0,"(1,)",graph
variable_3177,4.0,4.0,4.0,"(1,)",graph
variable_3178,-40522584.38708154,-40522584.38708154,-40522584.38708154,"(1,)",graph
variable_3179,-108276561.602299,108276561.602299,-189106.8946398327,"(12, 12)",graph
variable_3180,-828000000000.0,-828000000000.0,-828000000000.0,"(1,)",graph
variable_3181,-324180675.0966523,-324180675.0966523,-324180675.0966523,"(1,)",graph
variable_3182,3.0,3.0,3.0,"(1,)",graph
variable_3183,8.0,8.0,8.0,"(1,)",graph
variable_3184,-40522584.38708154,-40522584.38708154,-40522584.38708154,"(1,)",graph
variable_3185,-108276561.602299,108276561.602299,-470513.73066123226,"(12, 12)",graph
variable_3186,414000000000.0,414000000000.0,414000000000.0,"(1,)",graph
variable_3187,162090337.54832616,162090337.54832616,162090337.54832616,"(1,)",graph
variable_3188,2.0,2.0,2.0,"(1,)",graph
variable_3189,4.0,4.0,4.0,"(1,)",graph
variable_3190,40522584.38708154,40522584.38708154,40522584.38708154,"(1,)",graph
variable_3191,-108276561.602299,108276561.602299,-189106.8946398327,"(12, 12)",graph
variable_3192,-26000000000.0,-26000000000.0,-26000000000.0,"(1,)",graph
variable_3193,-20359172.83215691,-20359172.83215691,-20359172.83215691,"(1,)",graph
variable_3194,-10179586.416078456,-10179586.416078456,-10179586.416078456,"(1,)",graph
variable_3195,-108276561.602299,108276561.602299,-259798.4669737108,"(12, 12)",graph
variable_3196,-414000000000.0,-414000000000.0,-414000000000.0,"(1,)",graph
variable_3197,-162090337.54832616,-162090337.54832616,-162090337.54832616,"(1,)",graph
variable_3198,2.0,2.0,2.0,"(1,)",graph
variable_3199,4.0,4.0,4.0,"(1,)",graph
variable_3200,-40522584.38708154,-40522584.38708154,-40522584.38708154,"(1,)",graph
variable_3201,-108276561.602299,108276561.602299,-541205.3029951104,"(12, 12)",graph
variable_3202,138000000000.0,138000000000.0,138000000000.0,"(1,)",graph
variable_3203,54030112.51610872,54030112.51610872,54030112.51610872,"(1,)",graph
variable_3204,27015056.25805436,27015056.25805436,27015056.25805436,"(1,)",graph
variable_3205,-108276561.602299,108276561.602299,-353600.7456475105,"(12, 12)",graph
variable_3206,414000000000.0,414000000000.0,414000000000.0,"(1,)",graph
variable_3207,162090337.54832616,162090337.54832616,162090337.54832616,"(1,)",graph
variable_3208,2.0,2.0,2.0,"(1,)",graph
variable_3209,4.0,4.0,4.0,"(1,)",graph
variable_3210,40522584.38708154,40522584.38708154,40522584.38708154,"(1,)",graph
variable_3211,-108276561.602299,108276561.602299,-72193.90962611098,"(12, 12)",graph
variable_3212,138000000000.0,138000000000.0,138000000000.0,"(1,)",graph
variable_3213,54030112.51610872,54030112.51610872,54030112.51610872,"(1,)",graph
variable_3214,27015056.25805436,27015056.25805436,27015056.25805436,"(1,)",graph
variable_3215,-108276561.602299,108276561.602299,115410.64772148844,"(12, 12)",graph
variable_3216,69000000000.0,69000000000.0,69000000000.0,"(1,)",graph
variable_3217,216553123.204598,216553123.204598,216553123.204598,"(1,)",graph
variable_3218,108276561.602299,108276561.602299,108276561.602299,"(1,)",graph
variable_3219,-108276561.602299,108276561.602299,867331.2144041205,"(12, 12)",graph
variable_3220,828000000000.0,828000000000.0,828000000000.0,"(1,)",graph
variable_3221,324180675.0966523,324180675.0966523,324180675.0966523,"(1,)",graph
variable_3222,3.0,3.0,3.0,"(1,)",graph
variable_3223,8.0,8.0,8.0,"(1,)",graph
variable_3224,40522584.38708154,40522584.38708154,40522584.38708154,"(1,)",graph
variable_3225,-108276561.602299,108276561.602299,1148738.0504255202,"(12, 12)",graph
variable_3226,-414000000000.0,-414000000000.0,-414000000000.0,"(1,)",graph
variable_3227,-162090337.54832616,-162090337.54832616,-162090337.54832616,"(1,)",graph
variable_3228,2.0,2.0,2.0,"(1,)",graph
variable_3229,4.0,4.0,4.0,"(1,)",graph
variable_3230,-40522584.38708154,-40522584.38708154,-40522584.38708154,"(1,)",graph
variable_3231,-108276561.602299,108276561.602299,867331.2144041206,"(12, 12)",graph
variable_3232,-414000000000.0,-414000000000.0,-414000000000.0,"(1,)",graph
variable_3233,-162090337.54832616,-162090337.54832616,-162090337.54832616,"(1,)",graph
variable_3234,2.0,2.0,2.0,"(1,)",graph
variable_3235,4.0,4.0,4.0,"(1,)",graph
variable_3236,-40522584.38708154,-40522584.38708154,-40522584.38708154,"(1,)",graph
variable_3237,-108276561.602299,108276561.602299,585924.3783827208,"(12, 12)",graph
variable_3238,828000000000.0,828000000000.0,828000000000.0,"(1,)",graph
variable_3239,324180675.0966523,324180675.0966523,324180675.0966523,"(1,)",graph
variable_3240,3.0,3.0,3.0,"(1,)",graph
variable_3241,8.0,8.0,8.0,"(1,)",graph
variable_3242,40522584.38708154,40522584.38708154,40522584.38708154,"(1,)",graph
variable_3243,-108276561.602299,108276561.602299,867331.2144041206,"(12, 12)",graph
variable_3244,414000000000.0,414000000000.0,414000000000.0,"(1,)",graph
variable_3245,162090337.54832616,162090337.54832616,162090337.54832616,"(1,)",graph
variable_3246,2.0,2.0,2.0,"(1,)",graph
variable_3247,4.0,4.0,4.0,"(1,)",graph
variable_3248,40522584.38708154,40522584.38708154,40522584.38708154,"(1,)",graph
variable_3249,-108276561.602299,108276561.602299,1148738.05042552,"(12, 12)",graph
variable_3250,414000000000.0,414000000000.0,414000000000.0,"(1,)",graph
variable_3251,162090337.54832616,162090337.54832616,162090337.54832616,"(1,)",graph
variable_3252,2.0,2.0,2.0,"(1,)",graph
variable_3253,4.0,4.0,4.0,"(1,)",graph
variable_3254,40522584.38708154,40522584.38708154,40522584.38708154,"(1,)",graph
variable_3255,-108276561.602299,108276561.602299,1430144.8864469198,"(12, 12)",graph
variable_3256,26000000000.0,26000000000.0,26000000000.0,"(1,)",graph
variable_3257,20359172.83215691,20359172.83215691,20359172.83215691,"(1,)",graph
variable_3258,10179586.416078456,10179586.416078456,10179586.416078456,"(1,)",graph
variable_3259,-108276561.602299,108276561.602299,1500836.4587807977,"(12, 12)",graph
variable_3260,276000000000.0,276000000000.0,276000000000.0,"(1,)",graph
variable_3261,108060225.03221744,108060225.03221744,108060225.03221744,"(1,)",graph
variable_3262,54030112.51610872,54030112.51610872,54030112.51610872,"(1,)",graph
variable_3263,-108276561.602299,108276561.602299,1876045.573475997,"(12, 12)",graph
variable_3264,276000000000.0,276000000000.0,276000000000.0,"(1,)",graph
variable_3265,108060225.03221744,108060225.03221744,108060225.03221744,"(1,)",graph
variable_3266,54030112.51610872,54030112.51610872,54030112.51610872,"(1,)",graph
variable_3267,-108276561.602299,108276561.602299,2251254.6881711967,"(12, 12)",graph
variable_3268,-108276561.602299,108276561.602299,1350752.812902718,"(20, 12, 12)",graph
variable_3269,0.0,4.0,1.3333333333333333,"(3,)","graph,sub"
variable_3270,0.0,2.0,0.6666666666666666,"(3,)","graph,sub"
variable_3271,0.0,2.0,0.6666666666666666,"(3,)","graph,sub"
variable_3272,2.0,2.0,2.0,"(1,)",graph
variable_3273,0.0,1.0,0.3333333333333333,"(3,)",graph
variable_3274,0.0,0.0,0.0,"(1,)",graph
variable_3275,1.0,1.0,1.0,"(1,)",graph
variable_3276,0.0,0.0,0.0,"(1,)",graph
variable_3277,2.0,2.0,2.0,"(1,)",graph
variable_3278,0.0,0.0,0.0,"(1,)",graph
variable_3279,2.0,2.0,2.0,"(1,)",graph
variable_3280,1.0,1.0,1.0,"(1,)",graph
variable_3281,1.0,1.0,1.0,"(1,)",graph
variable_3282,0.5,0.5,0.5,"(1,)",graph
variable_3283,1.0,1.0,1.0,"(1,)",graph
variable_3284,0.0,0.0,0.0,"(3, 3)",graph
variable_3285,0.0,0.0,0.0,"(3, 3)",graph
variable_3286,0.0,1.0,0.6666666666666666,"(3, 3)",graph
variable_3287,0.0,1.0,0.3333333333333333,"(3, 3)",graph
variable_3288,-1.0,-1.0,-1.0,"(1,)",graph
variable_3289,-1.0,-1.0,-1.0,"(1,)",graph
variable_3290,-1.0,0.0,-0.6666666666666666,"(3, 3)",graph
variable_3291,0.0,0.0,0.0,"(1,)",graph
variable_3292,-1.0,0.0,-0.3333333333333333,"(3, 3)",graph
variable_3293,-0.0,-0.0,0.0,"(1,)",graph
variable_3294,-0.0,-0.0,0.0,"(1,)",graph
variable_3295,-0.0,-0.0,0.0,"(1,)",graph
variable_3296,-0.0,-0.0,0.0,"(3, 3)",graph
variable_3297,-1.0,-1.0,-1.0,"(1,)",graph
variable_3298,-0.0,-0.0,0.0,"(1,)",graph
variable_3299,-0.0,-0.0,0.0,"(1,)",graph
variable_3300,-0.0,-0.0,0.0,"(3, 3)",graph
variable_3301,-0.0,1.0,0.3333333333333333,"(3, 3)",graph
variable_3302,0.0,0.0,0.0,"(12, 12)",graph
variable_3303,0.0,1.0,0.020833333333333332,"(12, 12)",graph
variable_3304,0.0,1.0,0.041666666666666664,"(12, 12)",graph
variable_3305,0.0,1.0,0.0625,"(12, 12)",graph
variable_3306,0.0,1.0,0.08333333333333333,"(12, 12)",graph
variable_3307,0.0,1.0,0.05,"(20, 12, 12)",graph
variable_3308,0.0,1.0,0.08333333333333333,"(12, 12)",graph
variable_3309,-40522584.38708154,54030112.51610872,3376882.032256795,"(12, 12)",graph
variable_3310,-40522584.38708154,54030112.51610872,10130646.096770385,"(12, 12)",graph
variable_3311,-40522584.38708154,54030112.51610872,6078387.658062232,"(20, 12, 12)",graph
variable_3312,0.0,6.0,2.0,"(3,)","graph,sub"
variable_3313,0.0,4.0,1.3333333333333333,"(3,)","graph,sub"
variable_3314,0.0,2.0,0.6666666666666666,"(3,)","graph,sub,norm"
variable_3315,2.0,2.0,2.0,"(1,)","graph,norm"
variable_3316,0.003138451060936203,0.003138451060936203,0.003138451060936203,"(1,)",graph
variable_3317,0.00039152255446455597,0.00039152255446455597,0.00039152255446455597,"(1,)",graph
variable_3318,0.00039152255446455597,0.00039152255446455597,0.00039152255446455597,"(1,)",graph
variable_3319,0.0007830451089291119,0.0007830451089291119,0.0007830451089291119,"(1,)",graph
variable_3320,0.0,0.0,0.0,"(12, 12)",graph
variable_3321,69000000000.0,69000000000.0,69000000000.0,"(1,)",graph
variable_3322,216553123.204598,216553123.204598,216553123.204598,"(1,)",graph
variable_3323,108276561.602299,108276561.602299,108276561.602299,"(1,)",graph
variable_3324,0.0,108276561.602299,751920.566682632,"(12, 12)",graph
variable_3325,108276561.602299,108276561.602299,108276561.602299,"(1,)",graph
variable_3326,828000000000.0,828000000000.0,828000000000.0,"(1,)",graph
variable_3327,324180675.0966523,324180675.0966523,324180675.0966523,"(1,)",graph
variable_3328,3.0,3.0,3.0,"(1,)",graph
variable_3329,8.0,8.0,8.0,"(1,)",graph
variable_3330,40522584.38708154,40522584.38708154,40522584.38708154,"(1,)",graph
variable_3331,0.0,108276561.602299,1033327.4027040316,"(12, 12)",graph
variable_3332,414000000000.0,414000000000.0,414000000000.0,"(1,)",graph
variable_3333,162090337.54832616,162090337.54832616,162090337.54832616,"(1,)",graph
variable_3334,2.0,2.0,2.0,"(1,)",graph
variable_3335,4.0,4.0,4.0,"(1,)",graph
variable_3336,40522584.38708154,40522584.38708154,40522584.38708154,"(1,)",graph
variable_3337,0.0,108276561.602299,1314734.238725431,"(12, 12)",graph
variable_3338,414000000000.0,414000000000.0,414000000000.0,"(1,)",graph
variable_3339,162090337.54832616,162090337.54832616,162090337.54832616,"(1,)",graph
variable_3340,2.0,2.0,2.0,"(1,)",graph
variable_3341,4.0,4.0,4.0,"(1,)",graph
variable_3342,40522584.38708154,40522584.38708154,40522584.38708154,"(1,)",graph
variable_3343,0.0,108276561.602299,1596141.0747468306,"(12, 12)",graph
variable_3344,828000000000.0,828000000000.0,828000000000.0,"(1,)",graph
variable_3345,324180675.0966523,324180675.0966523,324180675.0966523,"(1,)",graph
variable_3346,3.0,3.0,3.0,"(1,)",graph
variable_3347,8.0,8.0,8.0,"(1,)",graph
variable_3348,40522584.38708154,40522584.38708154,40522584.38708154,"(1,)",graph
variable_3349,0.0,108276561.602299,1877547.9107682304,"(12, 12)",graph
variable_3350,-414000000000.0,-414000000000.0,-414000000000.0,"(1,)",graph
variable_3351,-162090337.54832616,-162090337.54832616,-162090337.54832616,"(1,)",graph
